OwnerId,Name,Active__c,Archetype__c,Cohort_Suitability_Prior__c,Default_Bucketing_Strategy__c,Default_Windows__c,Description__c,Dictionary_Version__c,Direction_Hypothesis__c,Evidence_Basis__c,Explainability_Prior__c,Feature_Type__c,Formula_Template__c,Historical_Prior_Score__c,Measurement_Concept_Key__c,Predictive_Prior__c,Primary_Theme_Key__c,Required_Ingredient_Roles__c,Target_Feature_Class__c,Template_Key__c
005As00000NsovwIAB,DnB Location Cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=DnB Location Cohort; Legacy Feature=dnb_loc_acc_ltr; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=DNB_LOCATION_TYPE; Operation=Cohort; Signal=No Signal; Resolved Current Fields=DNB_Location_Type__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=DNB_Location_Type__c,0.45,PROCESS_STEPS,0.5,PROCESS,salesforce:Account:DNB_Location_Type__c,PROFILE,HIST_SFDC_E99C7E9F034CC70C8F3A
005As00000NsovwIAB,tickets bin cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=tickets bin cohort; Legacy Feature=total_cases_bin_ltr; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=total_cases; Operation=Cohort; Signal=No Signal; Resolved Current Fields=Source_Case_Number__c; Derived Dependencies=HIST_SFDC_95E24F1337EF045B406B.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=Source_Case_Number__c,0.45,,0.5,,salesforce:Case:Source_Case_Number__c,PROFILE,HIST_SFDC_EA7C746E9ABD7761A18B
005As00000NsovwIAB,Geo cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=Geo cohort; Legacy Feature=geo_ltr; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=GEO_NAME; Operation=Cohort; Signal=No Signal; Resolved Current Fields=Geo_Name__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=Geo_Name__c,0.45,,0.5,,salesforce:Account:Geo_Name__c,PROFILE,HIST_SFDC_EAC114457A0E4C92923B
005As00000NsovwIAB,% tickets By Type - Unknown,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=% tickets By Type - Unknown; Legacy Feature=Unknown; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=['Root_Cause', 'Case Number']; Operation=Percentage; Signal=Signal; Resolved Current Fields=Source_Case_Number__c;Source_Root_Cause__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(# of Case Numbers in the Root_Cause type - Unknown/ total # of Case Numbers ) for each Account Id,0.75,PRODUCT_QUALITY,0.65,PRODUCT_SERVICE,salesforce:Case:Source_Case_Number__c;salesforce:Case:Source_Root_Cause__c,DIRECT_EXPERIENCE,HIST_SFDC_ED805D799CB1935014FB
005As00000NsovwIAB,# opportunities,True,BREADTH,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=# opportunities; Legacy Feature=num_opp; Legacy Driver Context=Sales team; Legacy Ingredients=OPPORTUNITY_ID; Operation=nunique; Signal=No Signal; Resolved Current Fields=Source_Opportunity_ID__c; Derived Dependencies=.,0.7,HISTORICAL_RECIPE_PRIOR,# of unique OPPORTUNITY_IDs per Account Id,0.45,,0.5,,salesforce:Opportunity:Source_Opportunity_ID__c,DIRECT_EXPERIENCE,HIST_SFDC_EFEE05EC59312747D497
005As00000NsovwIAB,ttr by ticket type - Feature Request,True,MEAN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=ttr by ticket type - Feature Request; Legacy Feature=TTRFeature Request; Legacy Driver Context=Resolution Time; Legacy Ingredients=['Root_Cause', 'TTR']; Operation=mean; Signal=No Signal; Resolved Current Fields=Source_Root_Cause__c;Time_to_Resolution_Days__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,Average of TTR in the Root_Cause type - Feature Request,0.45,PRODUCT_QUALITY,0.5,PRODUCT_SERVICE,salesforce:Case:Source_Root_Cause__c;salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_F044D9E8CF11803070F6
005As00000NsovwIAB,% tickets under Level 1 Paying,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=% tickets under Level 1 Paying; Legacy Feature=Level 1 Paying; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=['Support Level', 'Case Number']; Operation=Percentage; Signal=Signal; Resolved Current Fields=Source_Case_Number__c;Source_Support_Level__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(# of Case Numbers in the Support Level type - Level 1 Paying / total # of Case Numbers ) for each Account Id,0.75,PRODUCT_QUALITY,0.65,PRODUCT_SERVICE,salesforce:Case:Source_Case_Number__c;salesforce:Case:Source_Support_Level__c,DIRECT_EXPERIENCE,HIST_SFDC_F2E89D40361130D580DB
005As00000NsovwIAB,% tickets By Type - Customer Environment,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=% tickets By Type - Customer Environment; Legacy Feature=perc_supp_customer_environment; Legacy Driver Context=Initial package installation/setup; Legacy Ingredients=['Root_Cause', 'Case Number']; Operation=Percentage; Signal=Signal; Resolved Current Fields=Source_Case_Number__c;Source_Root_Cause__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(# of Case Numbers in the Root_Cause type - Customer-Environment/ total # of Case Numbers ) for each Account Id,0.75,PRODUCT_QUALITY,0.65,PRODUCT_SERVICE,salesforce:Case:Source_Case_Number__c;salesforce:Case:Source_Root_Cause__c,DIRECT_EXPERIENCE,HIST_SFDC_F92DF2DBAEDBDC1C6D69
005As00000NsovwIAB,# no slt voilations,True,COUNT,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=# no slt voilations; Legacy Feature=no_SLT_Violations; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=['slt_violation','Case Number']; Operation=Count; Signal=No Signal; Resolved Current Fields=SLA_Violation__c;Source_Case_Number__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,# of Case Numbers in the SLT Violation type - No Violation for each Account Id,0.45,PROCESS_COMPLIANCE,0.5,PROCESS,salesforce:Case:SLA_Violation__c;salesforce:Case:Source_Case_Number__c,DIRECT_EXPERIENCE,HIST_SFDC_F9751A30FC863DC5B43F
005As00000NsovwIAB,ttr major tickets,True,MEAN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=ttr major tickets; Legacy Feature=TTRMajor (P2); Legacy Driver Context=Resolution Time; Legacy Ingredients=['Severity', 'TTR']; Operation=mean; Signal=Signal; Resolved Current Fields=Source_Severity__c;Time_to_Resolution_Days__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,Average of TTR in the Severity type - Major (P2),0.75,PRODUCT_QUALITY,0.65,PRODUCT_SERVICE,salesforce:Case:Source_Severity__c;salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_FC101192C47F02991FF7
005As00000NsovwIAB,% tickets By Type - Customer Environment,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=% tickets By Type - Customer Environment; Legacy Feature=Customer Environment; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=['Root_Cause', 'Case Number']; Operation=Percentage; Signal=Signal; Resolved Current Fields=Source_Case_Number__c;Source_Root_Cause__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(# of Case Numbers in the Root_Cause type -  Customer Environment/ total # of Case Numbers ) for each Account Id,0.75,PRODUCT_QUALITY,0.65,PRODUCT_SERVICE,salesforce:Case:Source_Case_Number__c;salesforce:Case:Source_Root_Cause__c,DIRECT_EXPERIENCE,HIST_SFDC_FC7D3DE38A477A964B16
005As00000NsovwIAB,# Account Owners,True,BREADTH,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=# Account Owners; Legacy Feature=num_owners; Legacy Driver Context=Sales team; Legacy Ingredients=OWNER_NAME; Operation=nunique; Signal=Signal; Resolved Current Fields=Source_Owner_Name__c; Derived Dependencies=.,0.7,HISTORICAL_RECIPE_PRIOR,# of OWNER_NAME per Account Id,0.75,PEOPLE_OWNERSHIP,0.65,PEOPLE,salesforce:Opportunity:Source_Owner_Name__c,DIRECT_EXPERIENCE,HIST_SFDC_FDF571892FB39F4BC297
005As00000NsovwIAB,ttr Contracta,True,MEAN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=ttr Contracta; Legacy Feature=TTRCLM; Legacy Driver Context=Resolution Time; Legacy Ingredients=['PL', 'TTR']; Operation=mean; Signal=Signal; Resolved Current Fields=Product_Line__c;Time_to_Resolution_Days__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,Average of TTR in the PL type - Contracta,0.75,PRODUCT_FUNCTIONALITY,0.65,PRODUCT_SERVICE,salesforce:Case:Product_Line__c;salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_FF803F43FD64B30818C9
